,星期,時間,方向,里程,車速,交通量,經度,緯度
18726,5,117,0,201.1,104,141,120.52279,24.04064
18727,5,117,0,208.9,100,155,120.50612,23.971794
18728,5,117,0,215.6,104,153,120.49765,23.91277
18729,5,117,0,224.9,108,100,120.48488,23.830568
18730,5,117,0,232.2,104,113,120.469345,23.766329
18731,5,117,0,239.4,108,119,120.474915,23.702602
18732,5,117,0,242.5,108,130,120.46228,23.677376
18733,5,117,0,247.2,108,106,120.443115,23.639557
18734,5,117,0,251.4,104,135,120.43542,23.60199
18735,5,117,0,260.3,108,107,120.40559,23.52674
18736,5,117,0,267.4,104,99,120.3777,23.469402
18737,5,117,0,271.4,104,109,120.361565,23.436367
18738,5,117,0,282.7,108,92,120.32219,23.34747
18739,5,117,0,286.6,104,125,120.298706,23.320993
18740,5,117,0,293.0,100,134,120.26577,23.272589
18741,5,117,0,301.9,100,170,120.23642,23.197287
18742,5,117,0,308.3,100,125,120.23327,23.14075
18743,5,117,0,312.6,93,181,120.24768,23.104816
18744,5,117,0,318.5,93,155,120.25302,23.051311
18745,5,117,0,322.7,90,179,120.25,23.014172
18746,5,117,0,325.2,90,148,120.24818,22.991814
18747,5,117,0,328.6,93,119,120.249825,22.960903
18748,5,117,0,336.6,90,144,120.27215,22.892618
18749,5,117,0,339.8,93,176,120.28499,22.867418
18750,5,117,0,346.0,90,164,120.31273,22.818039
18751,5,117,0,355.9,75,214,120.33429,22.730904
18752,5,117,0,359.0,68,201,120.32818,22.703363
18753,5,117,0,364.0,86,168,120.332085,22.658892
18754,5,117,0,367.6,68,134,120.33622,22.62782
18755,5,117,0,369.6,90,129,120.33961,22.609428
18756,5,117,0,373.6,75,8,120.32315,22.581932
18757,5,117,1,0.5,86,46,121.731766,25.118786
18758,5,117,1,1.7,86,78,121.72591,25.109568
18759,5,117,1,2.9,90,108,121.71786,25.102837
18760,5,117,1,6.1,90,133,121.69364,25.088272
18761,5,117,1,9.9,100,45,121.65948,25.076263
18762,5,117,1,14.7,79,168,121.61352,25.065643
18763,5,117,1,15.5,79,109,121.6059,25.064753
18764,5,117,1,16.3,97,59,121.59873,25.064007
18765,5,117,1,18.2,79,140,121.58023,25.068987
18766,5,117,1,20.6,93,113,121.55774,25.07275
18767,5,117,1,24.8,90,179,121.5166,25.077631
18768,5,117,1,26.4,68,187,121.50139,25.077463
18769,5,117,1,29.3,82,180,121.47296,25.074797
18770,5,117,1,30.5,93,83,121.46066,25.075554
18771,5,117,1,33.4,90,90,121.43328,25.068727
18772,5,117,1,33.9,86,135,121.428764,25.06824
18773,5,117,1,37.6,82,142,121.39731,25.058666
18774,5,117,1,41.3,93,145,121.36356,25.064968
18775,5,117,1,44.7,93,105,121.331856,25.060125
18776,5,117,1,46.7,97,170,121.317764,25.047075
18777,5,117,1,49.2,97,160,121.29553,25.036482
18778,5,117,1,51.1,93,152,121.28173,25.025953
18779,5,117,1,53.2,82,210,121.2662,25.012943
18780,5,117,1,55.7,86,150,121.24772,24.998583
18781,5,117,1,57.8,90,122,121.2332,24.984413
18782,5,117,1,57.9,82,93,121.23253,24.984095
18783,5,117,1,61.0,90,134,121.20987,24.96525
18784,5,117,1,63.3,86,122,121.195595,24.949282
18785,5,117,1,66.4,93,157,121.17692,24.929544
18786,5,117,1,68.1,93,93,121.16759,24.917967
18787,5,117,1,69.9,90,139,121.15976,24.903297
18788,5,117,1,75.0,68,140,121.11173,24.893436
18789,5,117,1,88.0,72,195,121.01903,24.848719
18790,5,117,1,92.8,86,155,121.01031,24.808453
18791,5,117,1,95.0,90,166,121.00525,24.789621
18792,5,117,1,98.0,97,141,120.99886,24.763586
18793,5,117,1,104.5,100,145,120.9519,24.72713
18794,5,117,1,112.3,99,126,120.90427,24.679317
18795,5,117,1,129.2,104,107,120.83893,24.550442
18796,5,117,1,138.9,100,130,120.781906,24.48592
18797,5,117,1,146.5,100,122,120.775734,24.420513
18798,5,117,1,157.2,100,141,120.72085,24.339148
18799,5,117,1,162.1,104,121,120.69733,24.301186
18800,5,117,1,166.4,100,165,120.691956,24.262648
18801,5,117,1,169.9,54,169,120.68662,24.231537
18802,5,117,1,177.4,104,133,120.63561,24.184591
18803,5,117,1,180.2,104,137,120.62193,24.163706
18804,5,117,1,183.9,100,179,120.61725,24.130768
18805,5,117,1,190.6,100,179,120.56813,24.113571
18806,5,117,1,196.0,54,184,120.52785,24.085623
18807,5,117,1,201.1,75,146,120.52279,24.04064
18808,5,117,1,208.9,93,166,120.50612,23.971794
18809,5,117,1,215.6,100,157,120.49765,23.91277
18810,5,117,1,224.9,97,156,120.48488,23.830568
18811,5,117,1,232.2,100,152,120.469345,23.766329
18812,5,117,1,239.4,104,142,120.474915,23.702602
18813,5,117,1,242.5,104,124,120.46228,23.677376
18814,5,117,1,247.2,100,160,120.443115,23.639557
18815,5,117,1,251.4,106,112,120.43542,23.60199
18816,5,117,1,260.3,104,96,120.40559,23.52674
18817,5,117,1,267.4,104,99,120.3777,23.469402
18818,5,117,1,271.4,104,100,120.361565,23.436367
18819,5,117,1,282.7,108,135,120.32219,23.34747
18820,5,117,1,286.6,111,94,120.298706,23.320993
18821,5,117,1,293.0,108,115,120.26577,23.272589
18822,5,117,1,301.9,104,115,120.23642,23.197287
18823,5,117,1,308.3,104,131,120.23327,23.14075
18824,5,117,1,312.6,100,127,120.24768,23.104816
18825,5,117,1,318.5,97,152,120.25302,23.051311
18826,5,117,1,322.7,100,146,120.25,23.014172
18827,5,117,1,325.2,100,120,120.24818,22.991814
18828,5,117,1,328.6,97,112,120.249825,22.960903
18829,5,117,1,336.6,100,141,120.27215,22.892618
18830,5,117,1,339.8,97,141,120.28499,22.867418
18831,5,117,1,346.0,93,146,120.31273,22.818039
18832,5,117,1,356.1,93,160,120.33376,22.728956
18833,5,117,1,359.0,90,165,120.32818,22.703363
18834,5,117,1,364.0,90,119,120.332085,22.658892
18835,5,117,1,367.6,86,131,120.33622,22.62782
18836,5,117,1,368.6,82,12,120.33665,22.61912
18837,5,118,0,1.7,90,55,121.72591,25.109568
18838,5,118,0,2.9,90,69,121.71786,25.102837
18839,5,118,0,6.1,90,70,121.69364,25.088272
18840,5,118,0,9.9,54,121,121.659424,25.076044
18841,5,118,0,14.7,86,54,121.61352,25.065643
18842,5,118,0,15.5,82,141,121.6059,25.064753
18843,5,118,0,17.4,97,31,121.58804,25.065544
18844,5,118,0,20.0,86,79,121.562515,25.070993
18845,5,118,0,20.8,90,139,121.555016,25.072262
18846,5,118,0,21.3,82,84,121.55036,25.073053
18847,5,118,0,23.3,79,117,121.5307,25.073019
18848,5,118,0,25.6,79,218,121.50911,25.078068
18849,5,118,0,27.1,90,160,121.49402,25.075256
18850,5,118,0,29.3,90,193,121.47296,25.074797
18851,5,118,0,33.3,93,66,121.435135,25.068148
18852,5,118,0,34.0,93,183,121.428055,25.068
18853,5,118,0,37.6,79,334,121.39731,25.058666
18854,5,118,0,41.3,93,146,121.36356,25.064968
18855,5,118,0,44.7,93,82,121.33207,25.059242
18856,5,118,0,46.7,82,170,121.317764,25.047075
18857,5,118,0,49.2,90,209,121.29553,25.036482
18858,5,118,0,51.1,93,205,121.28173,25.025953
18859,5,118,0,53.2,90,197,121.2662,25.012943
18860,5,118,0,55.7,90,251,121.24772,24.998583
18861,5,118,0,57.9,97,110,121.23298,24.983667
18862,5,118,0,58.4,93,161,121.22894,24.980558
18863,5,118,0,60.8,90,73,121.21162,24.965878
18864,5,118,0,63.3,90,115,121.195595,24.949282
18865,5,118,0,66.4,97,117,121.17692,24.929544
18866,5,118,0,68.1,93,153,121.16759,24.917967
18867,5,118,0,69.9,97,79,121.15976,24.903297
18868,5,118,0,75.0,100,81,121.11173,24.893436
18869,5,118,0,88.0,93,170,121.01903,24.848719
18870,5,118,0,92.8,68,136,121.01031,24.808453
18871,5,118,0,95.6,86,153,121.00372,24.783943
18872,5,118,0,97.9,97,144,120.99989,24.764414
18873,5,118,0,104.5,100,124,120.9519,24.72713
18874,5,118,0,112.3,100,115,120.90427,24.679317
18875,5,118,0,129.2,100,134,120.83893,24.550442
18876,5,118,0,138.9,104,133,120.781906,24.48592
18877,5,118,0,146.5,104,126,120.775734,24.420513
18878,5,118,0,157.2,97,143,120.72085,24.339148
18879,5,118,0,162.1,104,162,120.69733,24.301186
18880,5,118,0,166.4,100,144,120.691956,24.262648
18881,5,118,0,169.9,100,190,120.68662,24.231537
18882,5,118,0,177.4,93,177,120.63561,24.184591
18883,5,118,0,180.2,104,111,120.62193,24.163706
18884,5,118,0,183.9,108,106,120.61725,24.130768
18885,5,118,0,190.6,104,136,120.56813,24.113571
18886,5,118,0,196.0,104,155,120.52785,24.085623
18887,5,118,0,201.1,104,141,120.52279,24.04064
18888,5,118,0,208.9,100,153,120.50612,23.971794
18889,5,118,0,215.6,104,110,120.49765,23.91277
18890,5,118,0,224.9,108,116,120.48488,23.830568
18891,5,118,0,232.2,104,112,120.469345,23.766329
18892,5,118,0,239.4,104,136,120.474915,23.702602
18893,5,118,0,242.5,108,116,120.46228,23.677376
18894,5,118,0,247.2,106,106,120.443115,23.639557
18895,5,118,0,251.4,104,106,120.43542,23.60199
18896,5,118,0,260.3,104,120,120.40559,23.52674
18897,5,118,0,267.4,104,98,120.3777,23.469402
18898,5,118,0,271.4,104,90,120.361565,23.436367
18899,5,118,0,282.7,104,90,120.32219,23.34747
18900,5,118,0,286.6,108,148,120.298706,23.320993
18901,5,118,0,293.0,104,140,120.26577,23.272589
18902,5,118,0,301.9,100,115,120.23642,23.197287
18903,5,118,0,308.3,97,154,120.23327,23.14075
18904,5,118,0,312.6,97,151,120.24768,23.104816
18905,5,118,0,318.5,93,170,120.25302,23.051311
18906,5,118,0,322.7,97,169,120.25,23.014172
18907,5,118,0,325.2,86,170,120.24818,22.991814
18908,5,118,0,328.6,90,132,120.249825,22.960903
18909,5,118,0,336.6,91,148,120.27215,22.892618
18910,5,118,0,339.8,90,148,120.28499,22.867418
18911,5,118,0,346.0,79,176,120.31273,22.818039
18912,5,118,0,355.9,79,185,120.33429,22.730904
18913,5,118,0,359.0,75,188,120.32818,22.703363
18914,5,118,0,364.0,86,155,120.332085,22.658892
18915,5,118,0,367.6,72,128,120.33622,22.62782
18916,5,118,0,369.6,86,134,120.33961,22.609428
18917,5,118,0,373.6,82,7,120.32315,22.581932
18918,5,118,1,0.5,86,47,121.731766,25.118786
18919,5,118,1,1.7,86,76,121.72591,25.109568
18920,5,118,1,2.9,86,95,121.71786,25.102837
18921,5,118,1,6.1,90,148,121.69364,25.088272
18922,5,118,1,9.9,100,35,121.65948,25.076263
18923,5,118,1,14.7,82,150,121.61352,25.065643
18924,5,118,1,15.5,79,113,121.6059,25.064753
18925,5,118,1,16.3,97,57,121.59873,25.064007
18926,5,118,1,18.2,82,110,121.58023,25.068987
18927,5,118,1,20.6,90,146,121.55774,25.07275
18928,5,118,1,24.8,93,191,121.5166,25.077631
18929,5,118,1,26.4,82,203,121.50139,25.077463
18930,5,118,1,29.3,82,180,121.47296,25.074797
18931,5,118,1,30.5,93,64,121.46066,25.075554
18932,5,118,1,33.4,93,75,121.43328,25.068727
18933,5,118,1,33.9,86,121,121.428764,25.06824
18934,5,118,1,37.6,86,135,121.39731,25.058666
18935,5,118,1,41.3,93,149,121.36356,25.064968
18936,5,118,1,44.7,93,145,121.331856,25.060125
18937,5,118,1,46.7,93,167,121.317764,25.047075
18938,5,118,1,49.2,93,171,121.29553,25.036482
18939,5,118,1,51.1,90,154,121.28173,25.025953
18940,5,118,1,53.2,86,203,121.2662,25.012943
18941,5,118,1,55.7,88,164,121.24772,24.998583
18942,5,118,1,57.8,86,101,121.2332,24.984413
18943,5,118,1,57.9,86,64,121.23253,24.984095
18944,5,118,1,61.0,93,103,121.20987,24.96525
18945,5,118,1,63.3,90,148,121.195595,24.949282
18946,5,118,1,66.4,93,164,121.17692,24.929544
18947,5,118,1,68.1,90,107,121.16759,24.917967
18948,5,118,1,69.9,97,117,121.15976,24.903297
18949,5,118,1,75.0,61,148,121.11173,24.893436
18950,5,118,1,88.0,93,171,121.01903,24.848719
18951,5,118,1,92.8,90,149,121.01031,24.808453
18952,5,118,1,95.0,93,144,121.00525,24.789621
18953,5,118,1,98.0,97,137,120.99886,24.763586
18954,5,118,1,104.5,100,155,120.9519,24.72713
18955,5,118,1,112.3,100,138,120.90427,24.679317
18956,5,118,1,129.2,100,117,120.83893,24.550442
18957,5,118,1,138.9,100,124,120.781906,24.48592
18958,5,118,1,146.5,100,139,120.775734,24.420513
18959,5,118,1,157.2,100,144,120.72085,24.339148
18960,5,118,1,162.1,104,129,120.69733,24.301186
18961,5,118,1,166.4,100,177,120.691956,24.262648
18962,5,118,1,169.9,50,178,120.68662,24.231537
18963,5,118,1,177.4,104,137,120.63561,24.184591
18964,5,118,1,180.2,100,152,120.62193,24.163706
18965,5,118,1,183.9,100,159,120.61725,24.130768
18966,5,118,1,190.6,100,167,120.56813,24.113571
18967,5,118,1,196.0,50,170,120.52785,24.085623
18968,5,118,1,201.1,64,183,120.52279,24.04064
18969,5,118,1,208.9,100,138,120.50612,23.971794
18970,5,118,1,215.6,100,130,120.49765,23.91277
18971,5,118,1,224.9,97,174,120.48488,23.830568
18972,5,118,1,232.2,100,155,120.469345,23.766329
18973,5,118,1,239.4,104,149,120.474915,23.702602
18974,5,118,1,242.5,108,117,120.46228,23.677376
18975,5,118,1,247.2,104,124,120.443115,23.639557
18976,5,118,1,251.4,104,135,120.43542,23.60199
18977,5,118,1,260.3,104,94,120.40559,23.52674
18978,5,118,1,267.4,108,112,120.3777,23.469402
18979,5,118,1,271.4,104,84,120.361565,23.436367
18980,5,118,1,282.7,104,91,120.32219,23.34747
18981,5,118,1,286.6,108,113,120.298706,23.320993
18982,5,118,1,293.0,104,114,120.26577,23.272589
18983,5,118,1,301.9,108,101,120.23642,23.197287
18984,5,118,1,308.3,108,114,120.23327,23.14075
18985,5,118,1,312.6,100,117,120.24768,23.104816
18986,5,118,1,318.5,100,143,120.25302,23.051311
18987,5,118,1,322.7,104,143,120.25,23.014172
18988,5,118,1,325.2,104,112,120.24818,22.991814
18989,5,118,1,328.6,97,128,120.249825,22.960903
18990,5,118,1,336.6,104,155,120.27215,22.892618
18991,5,118,1,339.8,100,131,120.28499,22.867418
18992,5,118,1,346.0,93,137,120.31273,22.818039
18993,5,118,1,356.1,93,144,120.33376,22.728956
18994,5,118,1,359.0,90,158,120.32818,22.703363
18995,5,118,1,364.0,86,166,120.332085,22.658892
18996,5,118,1,367.6,77,164,120.33622,22.62782
18997,5,118,1,368.6,97,3,120.33665,22.61912
18998,5,119,0,1.7,86,49,121.72591,25.109568
18999,5,119,0,2.9,86,60,121.71786,25.102837
19000,5,119,0,6.1,90,79,121.69364,25.088272
19001,5,119,0,9.9,61,128,121.659424,25.076044
19002,5,119,0,14.7,86,64,121.61352,25.065643
19003,5,119,0,15.5,82,156,121.6059,25.064753
19004,5,119,0,17.4,97,50,121.58804,25.065544
19005,5,119,0,20.0,93,64,121.562515,25.070993
19006,5,119,0,20.8,93,142,121.555016,25.072262
19007,5,119,0,21.3,82,111,121.55036,25.073053
19008,5,119,0,23.3,79,114,121.5307,25.073019
19009,5,119,0,25.6,79,215,121.50911,25.078068
19010,5,119,0,27.1,93,174,121.49402,25.075256
19011,5,119,0,29.3,90,202,121.47296,25.074797
19012,5,119,0,33.3,93,75,121.435135,25.068148
19013,5,119,0,34.0,97,154,121.428055,25.068
19014,5,119,0,37.6,86,293,121.39731,25.058666
19015,5,119,0,41.3,90,171,121.36356,25.064968
19016,5,119,0,44.7,97,55,121.33207,25.059242
19017,5,119,0,46.7,86,143,121.317764,25.047075
19018,5,119,0,49.2,90,195,121.29553,25.036482
19019,5,119,0,51.1,97,192,121.28173,25.025953
19020,5,119,0,53.2,90,170,121.2662,25.012943
19021,5,119,0,55.7,90,219,121.24772,24.998583
19022,5,119,0,57.9,97,103,121.23298,24.983667
19023,5,119,0,58.4,90,135,121.22894,24.980558
19024,5,119,0,60.8,93,86,121.21162,24.965878
19025,5,119,0,63.3,93,102,121.195595,24.949282
19026,5,119,0,66.4,93,100,121.17692,24.929544
19027,5,119,0,68.1,97,134,121.16759,24.917967
19028,5,119,0,69.9,97,91,121.15976,24.903297
19029,5,119,0,75.0,100,105,121.11173,24.893436
19030,5,119,0,88.0,97,147,121.01903,24.848719
19031,5,119,0,92.8,57,147,121.01031,24.808453
19032,5,119,0,95.6,93,132,121.00372,24.783943
19033,5,119,0,97.9,97,115,120.99989,24.764414
19034,5,119,0,104.5,97,138,120.9519,24.72713
19035,5,119,0,112.3,100,133,120.90427,24.679317
19036,5,119,0,129.2,100,145,120.83893,24.550442
19037,5,119,0,138.9,104,113,120.781906,24.48592
19038,5,119,0,146.5,100,130,120.775734,24.420513
19039,5,119,0,157.2,97,153,120.72085,24.339148
19040,5,119,0,162.1,100,153,120.69733,24.301186
19041,5,119,0,166.4,97,151,120.691956,24.262648
19042,5,119,0,169.9,93,213,120.68662,24.231537
19043,5,119,0,177.4,97,183,120.63561,24.184591
19044,5,119,0,180.2,108,114,120.62193,24.163706
19045,5,119,0,183.9,100,144,120.61725,24.130768
19046,5,119,0,190.6,102,126,120.56813,24.113571
19047,5,119,0,196.0,108,134,120.52785,24.085623
19048,5,119,0,201.1,100,141,120.52279,24.04064
19049,5,119,0,208.9,100,139,120.50612,23.971794
19050,5,119,0,215.6,104,150,120.49765,23.91277
19051,5,119,0,224.9,108,114,120.48488,23.830568
19052,5,119,0,232.2,100,130,120.469345,23.766329
19053,5,119,0,239.4,108,129,120.474915,23.702602
19054,5,119,0,242.5,108,119,120.46228,23.677376
19055,5,119,0,247.2,104,114,120.443115,23.639557
19056,5,119,0,251.4,104,121,120.43542,23.60199
19057,5,119,0,260.3,108,106,120.40559,23.52674
19058,5,119,0,267.4,104,84,120.3777,23.469402
19059,5,119,0,271.4,104,123,120.361565,23.436367
19060,5,119,0,282.7,104,97,120.32219,23.34747
19061,5,119,0,286.6,104,124,120.298706,23.320993
19062,5,119,0,293.0,104,92,120.26577,23.272589
19063,5,119,0,301.9,100,138,120.23642,23.197287
19064,5,119,0,308.3,100,134,120.23327,23.14075
19065,5,119,0,312.6,93,172,120.24768,23.104816
19066,5,119,0,318.5,93,132,120.25302,23.051311
19067,5,119,0,322.7,90,166,120.25,23.014172
19068,5,119,0,325.2,86,157,120.24818,22.991814
19069,5,119,0,328.6,97,131,120.249825,22.960903
19070,5,119,0,336.6,93,118,120.27215,22.892618
19071,5,119,0,339.8,90,165,120.28499,22.867418
19072,5,119,0,346.0,86,163,120.31273,22.818039
19073,5,119,0,355.9,79,186,120.33429,22.730904
19074,5,119,0,359.0,86,175,120.32818,22.703363
19075,5,119,0,364.0,90,145,120.332085,22.658892
19076,5,119,0,367.6,72,129,120.33622,22.62782
19077,5,119,0,369.6,82,124,120.33961,22.609428
19078,5,119,0,373.6,79,7,120.32315,22.581932
19079,5,119,1,0.5,84,50,121.731766,25.118786
19080,5,119,1,1.7,90,70,121.72591,25.109568
19081,5,119,1,2.9,90,99,121.71786,25.102837
19082,5,119,1,6.1,90,113,121.69364,25.088272
19083,5,119,1,9.9,104,47,121.65948,25.076263
19084,5,119,1,14.7,86,141,121.61352,25.065643
19085,5,119,1,15.5,82,92,121.6059,25.064753
19086,5,119,1,16.3,97,53,121.59873,25.064007
19087,5,119,1,18.2,79,103,121.58023,25.068987
19088,5,119,1,20.6,90,134,121.55774,25.07275
19089,5,119,1,24.8,90,171,121.5166,25.077631
19090,5,119,1,26.4,82,162,121.50139,25.077463
19091,5,119,1,29.3,86,178,121.47296,25.074797
19092,5,119,1,30.5,93,87,121.46066,25.075554
19093,5,119,1,33.4,90,74,121.43328,25.068727
19094,5,119,1,33.9,86,279,121.428764,25.06824
19095,5,119,1,37.6,79,143,121.39731,25.058666
19096,5,119,1,41.3,97,120,121.36356,25.064968
19097,5,119,1,44.7,90,153,121.331856,25.060125
19098,5,119,1,46.7,93,188,121.317764,25.047075
19099,5,119,1,49.2,93,185,121.29553,25.036482
19100,5,119,1,51.1,86,174,121.28173,25.025953
19101,5,119,1,53.2,79,235,121.2662,25.012943
19102,5,119,1,55.7,82,153,121.24772,24.998583
19103,5,119,1,57.8,86,123,121.2332,24.984413
19104,5,119,1,57.9,82,55,121.23253,24.984095
19105,5,119,1,61.0,90,134,121.20987,24.96525
19106,5,119,1,63.3,86,137,121.195595,24.949282
19107,5,119,1,66.4,93,175,121.17692,24.929544
19108,5,119,1,68.1,90,96,121.16759,24.917967
19109,5,119,1,69.9,93,120,121.15976,24.903297
19110,5,119,1,75.0,54,209,121.11173,24.893436
19111,5,119,1,88.0,90,162,121.01903,24.848719
19112,5,119,1,92.8,93,136,121.01031,24.808453
19113,5,119,1,95.0,93,144,121.00525,24.789621
19114,5,119,1,98.0,100,132,120.99886,24.763586
19115,5,119,1,104.5,100,148,120.9519,24.72713
19116,5,119,1,112.3,97,159,120.90427,24.679317
19117,5,119,1,129.2,100,119,120.83893,24.550442
19118,5,119,1,138.9,100,125,120.781906,24.48592
19119,5,119,1,146.5,100,127,120.775734,24.420513
19120,5,119,1,157.2,104,131,120.72085,24.339148
19121,5,119,1,162.1,104,118,120.69733,24.301186
19122,5,119,1,166.4,102,168,120.691956,24.262648
19123,5,119,1,169.9,54,191,120.68662,24.231537
19124,5,119,1,177.4,100,146,120.63561,24.184591
19125,5,119,1,180.2,100,165,120.62193,24.163706
19126,5,119,1,183.9,100,167,120.61725,24.130768
19127,5,119,1,190.6,97,188,120.56813,24.113571
19128,5,119,1,196.0,43,181,120.52785,24.085623
19129,5,119,1,201.1,64,185,120.52279,24.04064
19130,5,119,1,208.9,97,187,120.50612,23.971794
19131,5,119,1,215.6,100,133,120.49765,23.91277
19132,5,119,1,224.9,100,139,120.48488,23.830568
19133,5,119,1,232.2,97,171,120.469345,23.766329
19134,5,119,1,239.4,104,135,120.474915,23.702602
19135,5,119,1,242.5,104,118,120.46228,23.677376
19136,5,119,1,247.2,100,133,120.443115,23.639557
19137,5,119,1,251.4,104,124,120.43542,23.60199
19138,5,119,1,260.3,104,127,120.40559,23.52674
19139,5,119,1,267.4,104,116,120.3777,23.469402
19140,5,119,1,271.4,104,82,120.361565,23.436367
19141,5,119,1,282.7,104,110,120.32219,23.34747
19142,5,119,1,286.6,108,82,120.298706,23.320993
19143,5,119,1,293.0,104,127,120.26577,23.272589
19144,5,119,1,301.9,104,117,120.23642,23.197287
19145,5,119,1,308.3,108,117,120.23327,23.14075
19146,5,119,1,312.6,100,116,120.24768,23.104816
19147,5,119,1,318.5,100,126,120.25302,23.051311
19148,5,119,1,322.7,104,138,120.25,23.014172
19149,5,119,1,325.2,104,102,120.24818,22.991814
19150,5,119,1,328.6,97,127,120.249825,22.960903
19151,5,119,1,336.6,104,168,120.27215,22.892618
19152,5,119,1,339.8,100,147,120.28499,22.867418
19153,5,119,1,346.0,97,137,120.31273,22.818039
19154,5,119,1,356.1,90,154,120.33376,22.728956
19155,5,119,1,359.0,93,140,120.32818,22.703363
19156,5,119,1,364.0,90,185,120.332085,22.658892
19157,5,119,1,367.6,72,178,120.33622,22.62782
19158,5,119,1,368.6,86,11,120.33665,22.61912
19159,5,120,0,1.7,90,36,121.72591,25.109568
19160,5,120,0,2.9,86,65,121.71786,25.102837
19161,5,120,0,6.1,86,82,121.69364,25.088272
19162,5,120,0,9.9,57,144,121.659424,25.076044
19163,5,120,0,14.7,86,70,121.61352,25.065643
19164,5,120,0,15.5,86,124,121.6059,25.064753
19165,5,120,0,17.4,104,29,121.58804,25.065544
19166,5,120,0,20.0,90,76,121.562515,25.070993
19167,5,120,0,20.8,90,171,121.555016,25.072262
19168,5,120,0,21.3,79,97,121.55036,25.073053
19169,5,120,0,23.3,79,92,121.5307,25.073019
19170,5,120,0,25.6,79,200,121.50911,25.078068
19171,5,120,0,27.1,90,197,121.49402,25.075256
19172,5,120,0,29.3,90,185,121.47296,25.074797
19173,5,120,0,33.3,93,54,121.435135,25.068148
19174,5,120,0,34.0,93,156,121.428055,25.068
