,時間,里程,方向,5_車種,31_車種,32_車種,41_車種,42_車種,5_交通量,31_交通量,32_交通量,41_交通量,42_交通量,5_車速,31_車速,32_車速,41_車速,42_車速
49429,283,338.2,0,5,31,32,41,42,11,43,7,0,12,5,5,5,0,5
49430,283,342.9,0,5,31,32,41,42,12,46,4,0,3,5,5,5,0,5
49431,283,349.75,0,5,31,32,41,42,7,47,11,0,4,4,5,5,0,4
49432,283,354.7,0,5,31,32,41,42,4,43,7,0,5,5,5,5,0,5
49433,283,357.45,0,5,31,32,41,42,4,48,5,0,4,5,5,5,0,5
49434,283,361.5,0,5,31,32,41,42,5,55,6,0,4,4,5,5,0,5
49435,283,365.8,0,5,31,32,41,42,6,53,17,0,4,5,5,5,0,5
49436,283,368.6,0,5,31,32,41,42,12,67,20,0,2,4,5,5,0,5
49437,283,371.6,0,5,31,32,41,42,2,4,0,0,0,4,5,0,0,0
49438,283,1.1,1,5,31,32,41,42,0,21,1,1,0,0,5,4,4,0
49439,283,2.3,1,5,31,32,41,42,0,28,2,1,0,0,5,5,4,0
49440,283,4.5,1,5,31,32,41,42,2,29,8,1,0,5,5,5,5,0
49441,283,8.0,1,5,31,32,41,42,3,42,16,0,3,3,5,5,0,4
49442,283,12.3,1,5,31,32,41,42,5,30,7,0,1,4,5,5,0,5
49443,283,13.1,1,5,31,32,41,42,0,11,1,0,0,0,5,5,0,0
49444,283,15.1,1,5,31,32,41,42,6,50,10,0,1,5,5,5,0,5
49445,283,16.85,1,5,31,32,41,42,5,26,7,0,4,5,5,5,0,5
49446,283,18.45,1,5,31,32,41,42,0,12,5,0,0,0,5,5,0,0
49447,283,21.5,1,5,31,32,41,42,4,28,7,0,5,5,5,5,0,5
49448,283,25.55,1,5,31,32,41,42,0,26,7,0,0,0,5,5,0,0
49449,283,25.6,1,5,31,32,41,42,5,74,9,0,6,5,5,5,0,5
49450,283,27.85,1,5,31,32,41,42,5,77,7,3,8,5,5,5,5,5
49451,283,31.6,1,5,31,32,41,42,1,73,5,8,5,4,5,5,5,5
49452,283,31.95,1,5,31,32,41,42,0,22,3,1,0,0,5,5,5,0
49453,283,32.2,1,5,31,32,41,42,0,24,5,0,0,0,5,5,0,0
49454,283,35.75,1,5,31,32,41,42,4,135,20,5,13,4,5,5,5,5
49455,283,39.05,1,5,31,32,41,42,0,19,2,0,0,0,5,5,0,0
49456,283,39.3,1,5,31,32,41,42,0,34,6,1,0,0,5,5,5,0
49457,283,39.45,1,5,31,32,41,42,2,55,14,1,11,4,5,5,5,4
49458,283,44.0,1,5,31,32,41,42,6,78,14,4,8,4,4,4,4,4
49459,283,47.95,1,5,31,32,41,42,8,54,13,3,10,5,5,5,5,5
49460,283,50.15,1,5,31,32,41,42,7,65,9,3,8,5,5,5,5,5
49461,283,51.3,1,5,31,32,41,42,0,25,7,0,0,0,5,5,0,0
49462,283,52.15,1,5,31,32,41,42,9,58,5,4,7,5,5,5,5,5
49463,283,53.2,1,5,31,32,41,42,0,8,1,1,0,0,1,1,1,0
49464,283,54.45,1,5,31,32,41,42,15,84,17,2,9,5,5,5,5,5
49465,283,56.75,1,5,31,32,41,42,23,52,14,0,9,5,5,5,0,5
49466,283,59.4,1,5,31,32,41,42,0,13,8,0,0,0,5,5,0,0
49467,283,59.45,1,5,31,32,41,42,0,30,5,1,0,0,5,5,5,0
49468,283,60.55,1,5,31,32,41,42,16,39,12,0,10,5,5,5,0,5
49469,283,60.6,1,5,31,32,41,42,0,16,2,0,0,0,5,5,0,0
49470,283,64.85,1,5,31,32,41,42,10,37,15,0,5,5,5,5,0,5
49471,283,67.25,1,5,31,32,41,42,14,46,12,1,10,5,5,5,5,5
49472,283,68.0,1,5,31,32,41,42,0,41,3,3,0,0,5,5,5,0
49473,283,69.0,1,5,31,32,41,42,17,29,8,1,12,5,5,5,5,5
49474,283,72.45,1,5,31,32,41,42,14,39,9,1,19,5,5,5,5,5
49475,283,81.5,1,5,31,32,41,42,14,47,11,2,19,5,5,5,5,5
49476,283,90.4,1,5,31,32,41,42,13,57,11,3,12,5,5,5,5,5
49477,283,93.9,1,5,31,32,41,42,13,32,7,2,11,5,5,5,5,5
49478,283,96.5,1,5,31,32,41,42,18,25,6,2,13,5,5,5,5,5
49479,283,101.25,1,5,31,32,41,42,4,28,13,3,11,5,5,5,5,5
49480,283,108.4,1,5,31,32,41,42,7,37,11,3,13,5,5,5,5,5
49481,283,120.75,1,5,31,32,41,42,7,47,8,2,6,5,5,5,5,5
49482,283,134.05,1,5,31,32,41,42,5,29,19,3,9,5,5,5,5,4
49483,283,142.7,1,5,31,32,41,42,9,54,5,3,7,5,5,5,5,5
49484,283,151.85,1,5,31,32,41,42,2,53,12,1,9,5,5,5,5,5
49485,283,159.65,1,5,31,32,41,42,8,44,13,1,4,5,5,5,5,5
49486,283,164.25,1,5,31,32,41,42,7,50,12,3,8,5,5,5,5,5
49487,283,168.15,1,5,31,32,41,42,5,56,6,3,7,5,5,5,5,5
49488,283,173.65,1,5,31,32,41,42,5,41,7,3,6,5,5,5,5,5
49489,283,178.8,1,5,31,32,41,42,2,29,8,0,9,5,5,5,0,5
49490,283,182.05,1,5,31,32,41,42,2,33,12,1,9,5,5,5,2,5
49491,283,187.25,1,5,31,32,41,42,4,45,8,2,11,5,5,5,5,5
49492,283,193.3,1,5,31,32,41,42,7,37,10,1,6,5,5,5,5,5
49493,283,198.55,1,5,31,32,41,42,6,58,16,1,11,5,5,5,5,5
49494,283,205.0,1,5,31,32,41,42,10,54,11,0,16,5,5,5,0,5
49495,283,212.25,1,5,31,32,41,42,10,42,12,1,11,5,5,5,5,5
49496,283,220.25,1,5,31,32,41,42,17,35,8,1,10,5,5,5,5,5
49497,283,228.55,1,5,31,32,41,42,7,34,16,2,9,5,5,5,5,5
49498,283,235.8,1,5,31,32,41,42,8,34,8,1,9,5,5,5,5,5
49499,283,240.95,1,5,31,32,41,42,14,36,5,1,9,5,5,5,5,5
49500,283,244.85,1,5,31,32,41,42,14,40,11,0,6,5,5,5,0,5
49501,283,249.3,1,5,31,32,41,42,15,36,16,0,8,5,5,5,0,5
49502,283,255.85,1,5,31,32,41,42,10,26,4,1,6,5,5,5,5,5
49503,283,263.85,1,5,31,32,41,42,17,32,12,3,8,5,5,5,5,5
49504,283,269.4,1,5,31,32,41,42,10,38,9,3,6,4,5,5,5,5
49505,283,277.05,1,5,31,32,41,42,10,21,10,1,10,5,5,5,5,4
49506,283,284.65,1,5,31,32,41,42,7,38,11,0,10,5,5,5,0,5
49507,283,289.8,1,5,31,32,41,42,10,35,11,1,11,4,5,5,5,5
49508,283,297.45,1,5,31,32,41,42,11,39,14,1,9,4,5,5,5,5
49509,283,305.1,1,5,31,32,41,42,9,38,6,4,6,4,5,5,5,5
49510,283,310.45,1,5,31,32,41,42,11,32,10,3,6,4,5,5,5,5
49511,283,315.55,1,5,31,32,41,42,8,32,6,3,6,5,5,5,5,5
49512,283,320.6,1,5,31,32,41,42,10,33,9,1,3,5,5,5,5,5
49513,283,323.95,1,5,31,32,41,42,8,30,14,1,4,5,5,5,5,5
49514,283,326.9,1,5,31,32,41,42,9,26,7,1,8,5,5,5,5,5
49515,283,332.6,1,5,31,32,41,42,12,39,4,1,5,5,5,5,5,5
49516,283,338.2,1,5,31,32,41,42,12,51,10,0,6,5,5,5,0,5
49517,283,342.9,1,5,31,32,41,42,16,44,9,0,4,5,5,5,0,5
49518,283,349.75,1,5,31,32,41,42,8,48,19,1,4,4,5,5,5,4
49519,283,354.8,1,5,31,32,41,42,9,53,22,0,3,4,5,5,0,4
49520,283,357.55,1,5,31,32,41,42,7,59,23,0,4,4,5,5,0,5
49521,283,361.5,1,5,31,32,41,42,4,45,14,0,3,4,5,5,0,5
49522,283,365.8,1,5,31,32,41,42,4,47,11,0,3,4,5,5,0,5
49523,283,368.1,1,5,31,32,41,42,6,52,13,0,2,1,1,1,0,1
49524,283,371.1,1,5,31,32,41,42,0,0,1,0,0,0,0,2,0,0
49525,284,1.1,0,5,31,32,41,42,0,34,8,4,3,0,5,5,5,5
49526,284,2.3,0,5,31,32,41,42,0,44,10,4,2,0,5,5,5,5
49527,284,4.5,0,5,31,32,41,42,0,43,9,5,3,0,5,5,5,5
49528,284,8.0,0,5,31,32,41,42,1,59,14,1,3,4,5,5,4,4
49529,284,12.3,0,5,31,32,41,42,1,29,5,0,1,5,5,5,0,4
49530,284,13.65,0,5,31,32,41,42,0,14,4,0,0,0,5,5,0,0
49531,284,15.1,0,5,31,32,41,42,6,71,13,1,8,5,5,5,5,5
49532,284,18.4,0,5,31,32,41,42,6,46,10,0,10,4,5,5,0,5
49533,284,18.7,0,5,31,32,41,42,0,15,6,0,0,0,5,5,0,0
49534,284,20.4,0,5,31,32,41,42,0,33,4,0,0,0,5,5,0,0
49535,284,22.3,0,5,31,32,41,42,14,31,13,0,9,5,5,5,0,5
49536,284,23.95,0,5,31,32,41,42,0,42,5,0,0,0,5,5,0,0
49537,284,24.45,0,5,31,32,41,42,13,82,21,0,7,4,5,5,0,5
49538,284,27.45,0,5,31,32,41,42,12,60,15,2,7,5,5,5,4,5
49539,284,30.2,0,5,31,32,41,42,0,31,7,0,0,0,5,5,0,0
49540,284,30.55,0,5,31,32,41,42,0,23,3,0,0,0,5,4,0,0
49541,284,31.65,0,5,31,32,41,42,1,57,16,2,2,5,5,5,5,5
49542,284,35.8,0,5,31,32,41,42,10,99,20,1,15,5,5,5,5,5
49543,284,39.0,0,5,31,32,41,42,0,31,5,0,0,0,5,5,0,0
49544,284,39.35,0,5,31,32,41,42,0,53,4,2,0,0,5,5,5,0
49545,284,39.45,0,5,31,32,41,42,5,69,14,0,13,5,5,5,0,5
49546,284,44.0,0,5,31,32,41,42,4,64,17,0,12,4,5,5,0,4
49547,284,47.95,0,5,31,32,41,42,11,64,11,0,14,5,5,5,0,5
49548,284,50.15,0,5,31,32,41,42,10,62,11,0,14,5,5,5,0,5
49549,284,51.3,0,5,31,32,41,42,0,29,6,0,0,0,5,5,0,0
49550,284,52.15,0,5,31,32,41,42,23,58,14,0,16,5,5,5,0,5
49551,284,54.45,0,5,31,32,41,42,24,93,18,1,18,5,5,5,5,5
49552,284,55.7,0,5,31,32,41,42,0,3,1,0,2,0,0,0,0,0
49553,284,57.05,0,5,31,32,41,42,25,53,15,2,7,5,5,5,5,5
49554,284,59.35,0,5,31,32,41,42,0,31,5,1,0,0,5,5,5,0
49555,284,59.6,0,5,31,32,41,42,0,12,4,1,0,0,5,5,5,0
49556,284,60.6,0,5,31,32,41,42,0,6,3,0,0,0,5,5,0,0
49557,284,60.85,0,5,31,32,41,42,20,40,18,1,7,5,5,5,5,5
49558,284,64.85,0,5,31,32,41,42,17,36,12,1,14,5,5,5,5,5
49559,284,67.25,0,5,31,32,41,42,28,40,10,1,15,5,5,5,5,5
49560,284,67.9,0,5,31,32,41,42,0,32,9,1,0,0,5,5,5,0
49561,284,69.0,0,5,31,32,41,42,26,26,10,1,14,5,5,5,5,5
49562,284,72.45,0,5,31,32,41,42,23,31,14,1,12,5,5,5,5,5
49563,284,81.5,0,5,31,32,41,42,17,50,8,1,13,5,5,5,5,5
49564,284,90.4,0,5,31,32,41,42,22,50,12,0,14,5,5,5,0,5
49565,284,94.2,0,5,31,32,41,42,19,41,8,1,11,5,5,5,5,5
49566,284,96.75,0,5,31,32,41,42,15,38,10,1,19,4,5,5,5,5
49567,284,101.2,0,5,31,32,41,42,7,38,10,1,10,5,5,5,5,5
49568,284,108.4,0,5,31,32,41,42,10,52,16,2,6,5,5,5,5,5
49569,284,120.75,0,5,31,32,41,42,12,34,9,1,7,5,5,5,5,5
49570,284,134.05,0,5,31,32,41,42,14,41,11,0,10,5,5,5,0,5
49571,284,142.7,0,5,31,32,41,42,19,52,10,1,16,5,5,5,5,5
49572,284,151.85,0,5,31,32,41,42,16,41,6,0,11,5,5,5,0,5
49573,284,159.65,0,5,31,32,41,42,7,36,6,1,9,5,5,5,5,5
49574,284,164.25,0,5,31,32,41,42,10,32,6,1,6,4,5,5,5,5
49575,284,168.15,0,5,31,32,41,42,14,45,8,0,8,5,5,5,0,5
49576,284,173.65,0,5,31,32,41,42,9,47,11,1,7,5,5,5,5,5
49577,284,178.8,0,5,31,32,41,42,10,27,8,0,12,5,5,5,0,5
49578,284,182.05,0,5,31,32,41,42,7,34,10,1,12,5,5,5,5,5
49579,284,187.25,0,5,31,32,41,42,7,35,7,1,8,5,5,5,5,5
49580,284,193.3,0,5,31,32,41,42,7,41,3,2,2,5,5,5,5,5
49581,284,198.55,0,5,31,32,41,42,12,35,16,0,7,5,5,5,0,5
49582,284,205.0,0,5,31,32,41,42,18,44,18,0,8,5,5,5,0,5
49583,284,212.25,0,5,31,32,41,42,16,32,17,0,11,5,5,5,0,5
49584,284,220.25,0,5,31,32,41,42,18,37,17,3,7,4,5,5,5,4
49585,284,228.55,0,5,31,32,41,42,12,37,11,2,10,5,5,5,5,5
49586,284,235.8,0,5,31,32,41,42,24,34,15,2,11,5,5,5,5,5
49587,284,240.95,0,5,31,32,41,42,10,43,8,1,15,5,5,5,5,5
49588,284,244.85,0,5,31,32,41,42,11,51,11,2,12,4,5,5,5,4
49589,284,249.3,0,5,31,32,41,42,17,40,12,3,6,5,5,5,5,5
49590,284,255.85,0,5,31,32,41,42,9,26,4,0,8,5,5,5,0,5
49591,284,263.85,0,5,31,32,41,42,11,19,2,0,13,5,5,5,0,5
49592,284,269.4,0,5,31,32,41,42,14,30,8,0,12,5,5,5,0,5
49593,284,277.05,0,5,31,32,41,42,15,17,6,1,9,5,5,5,5,5
49594,284,284.65,0,5,31,32,41,42,14,24,5,0,15,5,5,5,0,5
49595,284,289.8,0,5,31,32,41,42,9,24,4,1,11,5,5,5,2,5
49596,284,297.45,0,5,31,32,41,42,14,30,5,0,10,5,5,5,0,5
49597,284,305.1,0,5,31,32,41,42,8,30,5,0,6,5,5,5,0,5
49598,284,310.45,0,5,31,32,41,42,10,36,5,2,12,5,5,5,5,5
49599,284,315.55,0,5,31,32,41,42,9,48,8,0,9,5,5,5,0,5
49600,284,320.6,0,5,31,32,41,42,11,50,6,0,7,5,5,5,0,5
49601,284,323.95,0,5,31,32,41,42,20,52,7,1,13,4,5,5,5,5
49602,284,326.9,0,5,31,32,41,42,18,28,7,1,10,5,5,5,5,5
49603,284,332.6,0,5,31,32,41,42,13,33,8,0,11,5,5,5,0,5
49604,284,338.2,0,5,31,32,41,42,14,46,8,0,2,4,5,5,0,5
49605,284,342.9,0,5,31,32,41,42,7,51,11,0,5,5,5,5,0,4
49606,284,349.75,0,5,31,32,41,42,8,39,5,1,6,5,5,5,5,5
49607,284,354.7,0,5,31,32,41,42,7,51,8,0,4,4,5,5,0,5
49608,284,357.45,0,5,31,32,41,42,6,47,12,0,11,4,5,5,0,5
49609,284,361.5,0,5,31,32,41,42,12,63,16,0,3,5,5,5,0,5
49610,284,365.8,0,5,31,32,41,42,13,85,15,0,5,5,5,5,0,5
49611,284,368.6,0,5,31,32,41,42,12,63,12,0,5,4,5,5,0,5
49612,284,371.6,0,5,31,32,41,42,1,6,2,0,0,4,5,5,0,0
49613,284,1.1,1,5,31,32,41,42,0,19,5,0,0,0,5,5,0,0
49614,284,2.3,1,5,31,32,41,42,1,29,6,0,0,5,5,5,0,0
49615,284,4.5,1,5,31,32,41,42,0,44,5,0,0,0,5,5,0,0
49616,284,8.0,1,5,31,32,41,42,4,48,5,1,1,4,5,5,5,5
49617,284,12.3,1,5,31,32,41,42,3,19,4,1,2,4,5,5,5,4
49618,284,13.1,1,5,31,32,41,42,0,14,4,0,0,0,5,5,0,0
49619,284,15.1,1,5,31,32,41,42,4,34,7,0,3,5,5,5,0,4
49620,284,16.85,1,5,31,32,41,42,2,25,3,0,4,5,5,5,0,4
49621,284,18.45,1,5,31,32,41,42,0,15,5,0,0,0,5,5,0,0
49622,284,21.5,1,5,31,32,41,42,8,32,11,0,6,5,5,5,0,5
49623,284,25.55,1,5,31,32,41,42,0,39,10,0,0,0,5,5,0,0
49624,284,25.6,1,5,31,32,41,42,9,78,21,1,4,5,5,5,5,5
49625,284,27.85,1,5,31,32,41,42,4,66,16,2,6,5,5,5,5,5
49626,284,31.6,1,5,31,32,41,42,4,63,5,2,8,5,5,5,5,5
49627,284,31.95,1,5,31,32,41,42,0,15,4,0,0,0,5,5,0,0
49628,284,32.2,1,5,31,32,41,42,0,14,5,0,0,0,5,5,0,0
49629,284,35.75,1,5,31,32,41,42,9,109,13,5,13,4,5,5,5,5
49630,284,39.05,1,5,31,32,41,42,0,18,2,1,0,0,5,5,5,0
49631,284,39.3,1,5,31,32,41,42,0,42,5,1,0,0,5,5,5,0
49632,284,39.45,1,5,31,32,41,42,5,56,12,4,7,4,5,5,5,5
49633,284,44.0,1,5,31,32,41,42,2,72,18,3,10,5,5,5,4,5
49634,284,47.95,1,5,31,32,41,42,6,67,10,0,15,5,5,5,0,5
49635,284,50.15,1,5,31,32,41,42,5,61,12,0,15,5,5,5,0,5
49636,284,51.3,1,5,31,32,41,42,0,21,7,0,0,0,5,5,0,0
49637,284,52.15,1,5,31,32,41,42,8,46,9,0,16,5,5,5,0,5
49638,284,53.2,1,5,31,32,41,42,2,2,0,0,1,1,1,0,0,1
49639,284,54.45,1,5,31,32,41,42,12,64,17,4,20,5,5,5,5,5
49640,284,56.75,1,5,31,32,41,42,8,45,12,2,14,5,5,5,5,5
49641,284,59.4,1,5,31,32,41,42,0,15,1,1,1,0,5,5,5,4
49642,284,59.45,1,5,31,32,41,42,0,22,8,3,0,0,5,5,5,0
49643,284,60.55,1,5,31,32,41,42,15,44,10,0,11,5,5,5,0,5
49644,284,60.6,1,5,31,32,41,42,0,12,2,1,0,0,5,5,5,0
49645,284,64.85,1,5,31,32,41,42,22,40,17,0,15,5,5,5,0,5
49646,284,67.25,1,5,31,32,41,42,19,40,14,0,18,5,5,5,0,5
49647,284,68.0,1,5,31,32,41,42,0,37,5,1,0,0,5,5,5,0
49648,284,69.0,1,5,31,32,41,42,16,21,6,0,15,5,5,5,0,5
49649,284,72.45,1,5,31,32,41,42,13,27,6,0,7,5,5,5,0,5
49650,284,81.5,1,5,31,32,41,42,16,61,11,2,17,5,5,5,5,5
49651,284,90.4,1,5,31,32,41,42,9,63,10,1,19,5,5,5,5,5
49652,284,93.9,1,5,31,32,41,42,13,41,6,0,16,5,5,5,0,5
49653,284,96.5,1,5,31,32,41,42,10,38,7,0,11,5,5,5,0,5
49654,284,101.25,1,5,31,32,41,42,9,27,6,2,11,5,5,5,5,5
49655,284,108.4,1,5,31,32,41,42,7,30,12,3,12,5,5,5,5,5
49656,284,120.75,1,5,31,32,41,42,10,50,11,1,5,4,5,5,5,4
49657,284,134.05,1,5,31,32,41,42,9,59,8,2,6,5,5,5,5,5
49658,284,142.7,1,5,31,32,41,42,5,32,21,3,7,5,5,5,5,5
49659,284,151.85,1,5,31,32,41,42,7,57,6,3,10,5,5,5,5,5
49660,284,159.65,1,5,31,32,41,42,4,53,10,3,12,5,5,5,5,5
49661,284,164.25,1,5,31,32,41,42,5,36,10,2,8,5,5,5,5,5
49662,284,168.15,1,5,31,32,41,42,8,45,16,2,2,5,5,5,5,5
49663,284,173.65,1,5,31,32,41,42,5,48,6,3,4,4,5,5,5,5
49664,284,178.8,1,5,31,32,41,42,7,42,6,3,5,5,5,5,5,5
49665,284,182.05,1,5,31,32,41,42,7,49,3,1,2,5,5,5,5,5
49666,284,187.25,1,5,31,32,41,42,3,38,13,0,8,5,5,5,0,5
49667,284,193.3,1,5,31,32,41,42,4,46,11,2,10,5,5,5,5,5
49668,284,198.55,1,5,31,32,41,42,14,48,12,1,15,5,5,5,5,5
49669,284,205.0,1,5,31,32,41,42,8,40,12,1,13,5,5,5,5,5
49670,284,212.25,1,5,31,32,41,42,17,60,9,0,12,4,5,5,0,5
49671,284,220.25,1,5,31,32,41,42,10,33,10,2,6,5,5,5,5,5
49672,284,228.55,1,5,31,32,41,42,18,35,9,2,10,5,5,5,5,5
49673,284,235.8,1,5,31,32,41,42,8,35,17,1,12,5,5,5,5,5
49674,284,240.95,1,5,31,32,41,42,6,35,17,0,13,5,5,5,0,5
49675,284,244.85,1,5,31,32,41,42,12,31,4,1,11,5,5,5,5,5
49676,284,249.3,1,5,31,32,41,42,15,29,5,2,7,5,5,5,5,5
49677,284,255.85,1,5,31,32,41,42,16,24,14,0,6,5,5,5,0,5
49678,284,263.85,1,5,31,32,41,42,10,25,3,0,8,5,5,5,0,5
49679,284,269.4,1,5,31,32,41,42,14,36,12,2,8,5,5,5,5,5
49680,284,277.05,1,5,31,32,41,42,9,32,12,2,6,4,5,5,5,4
49681,284,284.65,1,5,31,32,41,42,13,32,9,1,7,5,5,5,5,5
49682,284,289.8,1,5,31,32,41,42,11,27,10,0,5,5,5,5,0,5
49683,284,297.45,1,5,31,32,41,42,12,39,13,1,7,5,5,5,5,5
49684,284,305.1,1,5,31,32,41,42,13,30,14,1,8,4,5,5,5,5
49685,284,310.45,1,5,31,32,41,42,10,46,11,4,7,4,5,5,5,4
49686,284,315.55,1,5,31,32,41,42,10,34,7,3,7,4,5,5,5,5
49687,284,320.6,1,5,31,32,41,42,10,36,10,2,9,5,5,5,5,5
49688,284,323.95,1,5,31,32,41,42,8,42,9,3,20,5,5,5,5,5
49689,284,326.9,1,5,31,32,41,42,7,28,8,2,13,4,5,5,5,5
49690,284,332.6,1,5,31,32,41,42,8,39,5,0,9,4,5,5,0,5
49691,284,338.2,1,5,31,32,41,42,11,42,6,1,8,5,5,5,5,5
49692,284,342.9,1,5,31,32,41,42,14,42,6,0,7,5,5,5,0,5
49693,284,349.75,1,5,31,32,41,42,14,41,10,0,6,4,5,5,0,4
49694,284,354.8,1,5,31,32,41,42,8,49,9,0,2,4,5,5,0,5
49695,284,357.55,1,5,31,32,41,42,7,49,11,0,1,4,5,5,0,4
49696,284,361.5,1,5,31,32,41,42,7,48,18,0,3,4,5,5,0,5
49697,284,365.8,1,5,31,32,41,42,8,43,17,0,2,4,5,5,0,5
49698,284,368.1,1,5,31,32,41,42,6,43,12,0,4,1,1,1,0,1
49699,284,371.1,1,5,31,32,41,42,3,5,0,0,0,2,2,0,0,0
49700,285,1.1,0,5,31,32,41,42,0,23,8,0,1,0,5,5,0,4
49701,285,2.3,0,5,31,32,41,42,1,27,8,0,1,4,5,5,0,4
49702,285,4.5,0,5,31,32,41,42,1,45,7,0,3,5,5,5,0,5
49703,285,8.0,0,5,31,32,41,42,2,62,12,1,4,3,5,5,5,4
49704,285,12.3,0,5,31,32,41,42,4,33,8,1,11,5,5,5,5,5
49705,285,13.65,0,5,31,32,41,42,0,11,3,0,0,0,5,5,0,0
49706,285,15.1,0,5,31,32,41,42,11,54,15,0,9,5,5,5,0,5
49707,285,18.4,0,5,31,32,41,42,11,39,11,0,8,4,5,5,0,5
49708,285,18.7,0,5,31,32,41,42,0,15,3,0,0,0,5,5,0,0
49709,285,20.4,0,5,31,32,41,42,0,37,5,0,0,0,5,5,0,0
49710,285,22.3,0,5,31,32,41,42,4,46,6,0,3,5,5,5,0,5
49711,285,23.95,0,5,31,32,41,42,0,40,5,0,0,0,5,5,0,0
49712,285,24.45,0,5,31,32,41,42,5,73,10,1,5,5,5,5,5,5
49713,285,27.45,0,5,31,32,41,42,2,69,10,3,2,5,5,5,5,5
49714,285,30.2,0,5,31,32,41,42,0,33,6,0,0,0,5,5,0,0
49715,285,30.55,0,5,31,32,41,42,0,18,4,1,0,0,5,5,5,0
49716,285,31.65,0,5,31,32,41,42,2,65,10,4,5,5,5,5,5,5
49717,285,35.8,0,5,31,32,41,42,5,96,19,2,14,5,5,5,5,5
49718,285,39.0,0,5,31,32,41,42,0,26,3,1,0,0,5,5,5,0
49719,285,39.35,0,5,31,32,41,42,0,42,4,1,0,0,5,5,5,0
49720,285,39.45,0,5,31,32,41,42,4,66,12,0,9,5,5,5,0,5
49721,285,44.0,0,5,31,32,41,42,3,65,12,1,10,4,5,5,5,4
49722,285,47.95,0,5,31,32,41,42,19,56,15,1,7,5,5,5,5,5
49723,285,50.15,0,5,31,32,41,42,16,57,19,1,5,5,5,5,5,5
49724,285,51.3,0,5,31,32,41,42,0,29,9,0,0,0,5,5,0,0
49725,285,52.15,0,5,31,32,41,42,14,52,12,1,7,5,5,5,5,5
49726,285,54.45,0,5,31,32,41,42,22,61,17,1,15,5,5,5,5,5
49727,285,55.7,0,5,31,32,41,42,2,11,1,0,2,0,0,0,0,0
49728,285,57.05,0,5,31,32,41,42,17,56,13,0,13,5,5,5,0,5
49729,285,59.35,0,5,31,32,41,42,0,22,6,1,0,0,5,5,5,0
49730,285,59.6,0,5,31,32,41,42,0,12,5,0,0,0,5,5,0,0
49731,285,60.6,0,5,31,32,41,42,0,7,1,1,0,0,5,5,5,0
49732,285,60.85,0,5,31,32,41,42,23,27,10,0,15,5,5,5,0,5
49733,285,64.85,0,5,31,32,41,42,21,38,13,1,14,5,5,5,5,5
49734,285,67.25,0,5,31,32,41,42,14,57,11,1,10,5,5,5,5,5
49735,285,67.9,0,5,31,32,41,42,0,28,7,1,0,0,5,5,5,0
49736,285,69.0,0,5,31,32,41,42,17,33,7,1,11,5,5,5,5,5
49737,285,72.45,0,5,31,32,41,42,16,41,7,0,13,5,5,5,0,5
49738,285,81.5,0,5,31,32,41,42,23,49,11,0,14,4,5,5,0,5
49739,285,90.4,0,5,31,32,41,42,17,49,15,2,17,5,5,5,5,5
49740,285,94.2,0,5,31,32,41,42,11,32,14,1,11,5,5,5,5,5
49741,285,96.75,0,5,31,32,41,42,11,38,13,1,8,4,5,5,5,5
49742,285,101.2,0,5,31,32,41,42,8,42,14,2,6,4,5,5,5,5
49743,285,108.4,0,5,31,32,41,42,9,30,10,1,8,5,5,5,5,5
49744,285,120.75,0,5,31,32,41,42,11,38,12,1,7,5,5,5,5,5
49745,285,134.05,0,5,31,32,41,42,21,49,10,1,16,5,5,5,5,5
49746,285,142.7,0,5,31,32,41,42,19,45,8,0,9,5,5,5,0,5
49747,285,151.85,0,5,31,32,41,42,12,38,8,0,9,4,5,5,0,5
49748,285,159.65,0,5,31,32,41,42,14,37,7,0,9,5,5,5,0,5
49749,285,164.25,0,5,31,32,41,42,11,44,9,1,8,5,5,5,5,5
49750,285,168.15,0,5,31,32,41,42,11,37,14,1,10,5,5,5,5,5
49751,285,173.65,0,5,31,32,41,42,9,42,13,0,8,5,5,5,0,5
49752,285,178.8,0,5,31,32,41,42,8,24,8,1,6,5,5,5,5,5
49753,285,182.05,0,5,31,32,41,42,4,36,3,2,3,5,5,5,5,5
49754,285,187.25,0,5,31,32,41,42,5,37,9,2,3,5,5,5,5,5
49755,285,193.3,0,5,31,32,41,42,7,29,14,0,5,5,5,5,0,5
49756,285,198.55,0,5,31,32,41,42,11,41,20,0,6,5,5,5,0,5
49757,285,205.0,0,5,31,32,41,42,15,34,19,0,9,5,5,5,0,5
49758,285,212.25,0,5,31,32,41,42,17,46,13,3,8,5,5,5,5,5
49759,285,220.25,0,5,31,32,41,42,17,33,13,2,12,4,5,5,5,4
49760,285,228.55,0,5,31,32,41,42,24,33,8,1,10,5,5,5,5,5
49761,285,235.8,0,5,31,32,41,42,10,48,10,1,14,5,5,5,5,5
49762,285,240.95,0,5,31,32,41,42,16,42,15,2,9,5,5,5,5,5
49763,285,244.85,0,5,31,32,41,42,15,43,11,1,8,3,5,5,5,3
49764,285,249.3,0,5,31,32,41,42,9,44,13,1,11,5,5,5,5,5
49765,285,255.85,0,5,31,32,41,42,13,22,4,0,12,5,5,5,0,5
49766,285,263.85,0,5,31,32,41,42,11,21,10,0,14,5,5,5,0,5
49767,285,269.4,0,5,31,32,41,42,18,23,6,1,6,5,5,5,5,5
